iter	MAE	RMSE
3377	179737.4233	247411.2749
3378	179729.701	247399.2302
3379	179719.9198	247387.0931
3380	179693.6047	247350.4207
3381	179685.1075	247334.6009
3382	179674.5457	247316.9581
3383	179664.5014	247297.9921
3384	179647.7456	247275.0776
3385	179638.3267	247262.2077
3386	179627.369	247243.2042
3387	179619.4678	247228.7172
3388	179611.856	247212.2933
3389	179595.4998	247189.4473
3390	179589.8159	247180.8445
3391	179573.1326	247159.9663
3392	179563.8369	247140.7526
3393	179552.4439	247123.5958
3394	179528.082	247075.0655
3395	179520.8053	247061.942
3396	179513.7253	247052.045
3397	179505.3094	247034.3114
3398	179499.2781	247022.6547
3399	179482.0346	247001.5217
3400	179466.5268	246978.5458
3401	179459.5972	246968.5718
3402	179440.8147	246936.7229
3403	179431.5621	246920.015
3404	179418.8342	246902.0884
3405	179407.1171	246881.0393
3406	179399.9046	246867.1438
3407	179385.1337	246847.9606
3408	179377.9339	246835.6603
3409	179367.8245	246823.0283
3410	179356.5064	246806.0398
3411	179348.2799	246794.76
3412	179329.8006	246767.0579
3413	179316.7316	246748.0024
3414	179302.825	246726.2747
3415	179294.7143	246715.2196
3416	179292.9666	246711.8457
3417	179287.5262	246703.4246
3418	179284.9211	246697.9746
3419	179274.6764	246683.636
3420	179259.4762	246660.4775
3421	179251.2982	246648.9818
3422	179238.7777	246634.9167
3423	179230.8001	246623.5023
3424	179212.1542	246598.202
3425	179196.9672	246574.8871
3426	179188.1199	246559.6072
3427	179171.9142	246541.5141
3428	179162.9727	246528.2919
3429	179155.2407	246518.5926
3430	179138.1017	246493.5646
3431	179131.1066	246482.7496
3432	179111.1785	246451.0912
3433	179106.8641	246444.969
3434	179100.1281	246435.0546
3435	179083.2314	246405.3801
3436	179075.4863	246393.7115
3437	179062.2081	246363.0184
3438	179056.1938	246348.8585
3439	179048.266	246332.8641
3440	179029.464	246311.0301
3441	179011.2766	246291.3013
3442	179002.0568	246274.8202
3443	178999.5114	246269.3303
3444	178987.1367	246246.8438
3445	178969.2872	246226.2208
3446	178958.7452	246210.2741
3447	178947.4137	246193.5271
3448	178941.9086	246187.3761
3449	178929.5193	246165.0523
3450	178920.8949	246151.0423
3451	178905.2805	246132.229
3452	178892.9406	246110.0406
3453	178879.0664	246089.6047
3454	178869.6733	246072.9662
3455	178850.4826	246046.1797
3456	178839.2284	246029.6321
3457	178822.5186	246000.1983
3458	178818.1349	245990.8217
3459	178794.0688	245955.8371
3460	178779.0788	245932.9026
3461	178768.7761	245918.7352
3462	178763.033	245910.6494
3463	178757.2554	245899.5219
3464	178750.2881	245892.3813
3465	178733.1748	245865.7403
3466	178727.2122	245857.3405
3467	178720.4805	245846.1851
3468	178711.9677	245832.8335
3469	178703.9525	245821.7683
3470	178694.1292	245801.1364
3471	178679.1077	245777.1794
3472	178677.0812	245773.3408
3473	178666.2497	245759.5112
3474	178647.1784	245727.6702
3475	178640.4079	245716.2214
3476	178633.7854	245702.7227
3477	178620.5297	245682.9433
3478	178606.0735	245661.3119
3479	178598.1782	245650.1636
3480	178586.4798	245631.1318
3481	178573.6749	245607.4903
3482	178560.5247	245586.5496
3483	178558.5479	245582.9958
3484	178545.6592	245565.2457
3485	178539.6365	245553.6215
3486	178531.5378	245543.8335
3487	178520.0693	245525.8544
3488	178499.9785	245495.865
3489	178490.3471	245479.7791
3490	178479.0265	245461.9967
3491	178473.4443	245451.1869
3492	178456.8882	245426.955
3493	178454.0155	245422.908
3494	178448.8205	245416.9262
3495	178443.2023	245406.1433
3496	178421.6771	245374.9011
3497	178413.976	245360.2535
3498	178396.3059	245339.0555
3499	178384.8576	245322.4699
3500	178376.3154	245308.304
3501	178355.1281	245279.8032
3502	178343.6036	245261.4135
3503	178338.7535	245251.3499
3504	178325.1259	245233.5152
3505	178311.782	245212.9773
3506	178299.59	245197.0265
3507	178285.6295	245178.2437
3508	178278.341	245166.8128
3509	178263.7113	245151.5861
3510	178235.9677	245119.2128
3511	178224.7682	245106.0723
3512	178213.1853	245089.4653
3513	178210.7089	245084.8697
3514	178198.6422	245063.1562
3515	178184.4335	245046.366
3516	178177.5216	245034.8428
3517	178170.3548	245024.6834
3518	178161.7307	245011.7337
3519	178143.8466	244988.0778
3520	178135.6278	244974.0085
3521	178122.4128	244958.0974
3522	178104.5085	244926.8233
3523	178090.2873	244908.6247
3524	178074.5256	244887.105
3525	178062.8499	244870.243
3526	178047.1995	244843.7046
3527	178029.9764	244820.7149
3528	178005.8342	244793.5823
3529	177995.4842	244776.3905
3530	177989.2621	244768.4909
3531	177980.7481	244752.1792
3532	177968.6612	244730.608
3533	177954.0618	244704.634
3534	177943.3103	244688.9962
3535	177928.0787	244672.7018
3536	177917.0128	244656.5088
3537	177906.502	244640.9202
3538	177892.8693	244621.6916
3539	177876.9727	244604.2551
3540	177864.0289	244584.6976
3541	177849.9099	244561.1446
3542	177848.1506	244557.8723
3543	177828.6435	244530.7855
3544	177819.8292	244517.5597
3545	177812.6919	244505.5573
3546	177801.4001	244492.5171
3547	177786.9715	244471.0216
3548	177784.5212	244466.4157
3549	177774.4974	244450.2605
3550	177758.2209	244426.0179
3551	177741.2557	244395.4047
3552	177735.8601	244387.7528
3553	177727.2072	244375.1092
3554	177716.7336	244361.9674
3555	177705.1317	244345.3651
3556	177694.2937	244329.287
3557	177687.4741	244319.2717
3558	177675.5287	244297.9939
3559	177664.7194	244280.7267
3560	177659.9917	244274.9158
3561	177649.1982	244258.3651
3562	177630.367	244225.9852
3563	177618.7768	244210.1121
3564	177607.7959	244197.0487
3565	177603.2356	244191.3263
3566	177586.6854	244162.649
3567	177573.5872	244141.6894
3568	177557.4466	244115.4883
3569	177548.6513	244103.09
3570	177543.2768	244092.9814
3571	177530.1931	244074.8243
3572	177512.5002	244052.3123
3573	177496.2266	244030.9623
3574	177482.2323	244014.6492
3575	177473.0202	243999.8418
3576	177469.6329	243994.0678
3577	177454.1449	243973.6747
3578	177441.924	243955.5531
3579	177426.3384	243934.1171
3580	177415.8041	243921.8786
3581	177405.4216	243905.9962
3582	177394.4731	243894.9594
3583	177387.0135	243884.561
3584	177371.4822	243863.548
3585	177358.9339	243847.0756
3586	177342.211	243826.6355
3587	177335.7879	243816.5157
3588	177326.6412	243798.5348
3589	177316.5735	243779.4738
3590	177308.2705	243766.6114
3591	177299.4	243749.4768
3592	177293.9768	243742.0326
3593	177280.5472	243727.1681
3594	177275.9444	243713.8477
3595	177264.038	243692.8299
3596	177255.9571	243682.1709
3597	177248.2515	243673.2321
3598	177233.6496	243654.5517
3599	177231.6944	243650.3931
3600	177221.4558	243634.6307
3601	177214.2781	243621.4901
3602	177196.9967	243590.2903
3603	177184.5449	243569.7509
3604	177175.5053	243558.662
3605	177161.279	243535.1288
3606	177152.6562	243523.5178
3607	177140.8373	243502.6558
3608	177125.9784	243485.2314
3609	177107.0534	243457.5835
3610	177089.5051	243438.3078
3611	177065.8968	243398.5318
3612	177057.6936	243384.5629
3613	177049.467	243371.5366
3614	177039.4481	243352.7457
3615	177023.1206	243328.2084
3616	177014.3866	243312.477
3617	176996.5989	243287.0289
3618	176991.1354	243279.954
3619	176978.1437	243262.9049
3620	176969.7409	243245.9623
3621	176953.448	243221.3704
3622	176944.9467	243205.4961
3623	176931.2928	243189.9699
3624	176915.6185	243165.3386
3625	176905.4014	243152.6455
3626	176896.0011	243137.6703
3627	176884.7305	243120.5741
3628	176872.9468	243104.4132
3629	176861.3238	243086.3528
3630	176847.273	243069.6334
3631	176834.3039	243053.8991
3632	176819.5323	243025.3793
3633	176809.5587	243012.6418
3634	176798.4561	242994.951
3635	176785.8468	242977.1575
3636	176769.9251	242951.7099
3637	176758.1932	242931.1397
3638	176751.3825	242918.2518
3639	176738.1757	242900.4331
3640	176716.9531	242869.5317
3641	176705.774	242850.8445
3642	176691.1743	242836.1808
3643	176680.4398	242821.7928
3644	176662.6482	242798.0989
3645	176650.0672	242780.2423
3646	176642.5203	242770.1912
3647	176632.1427	242751.6208
3648	176608.2758	242717.9049
3649	176599.0605	242699.3812
3650	176591.9147	242684.651
3651	176580.9921	242673.0273
3652	176567.5825	242659.6828
3653	176555.9458	242639.266
3654	176547.708	242627.657
3655	176537.8622	242611.3764
3656	176527.4066	242599.0086
3657	176511.2467	242579.739
3658	176509.2831	242576.4194
3659	176495.187	242557.0075
3660	176483.3562	242541.7204
3661	176469.8736	242523.5022
3662	176459.1697	242508.9286
3663	176444.8385	242490.8065
3664	176437.7364	242478.5866
3665	176422.412	242455.444
3666	176404.7182	242437.4559
3667	176394.5839	242422.8174
3668	176388.3592	242410.8603
3669	176375.2683	242388.3784
3670	176365.7782	242374.5102
3671	176355.855	242359.0985
3672	176341.4021	242336.6624
3673	176328.8276	242315.2395
3674	176317.6658	242299.4768
3675	176302.4724	242274.5496
3676	176289.1211	242258.5838
3677	176268.2244	242233.1986
3678	176259.7407	242218.6303
3679	176247.017	242204.9401
3680	176238.5922	242189.0704
3681	176219.7206	242156.6251
3682	176201.6657	242128.5019
3683	176186.4937	242100.7448
3684	176175.2544	242084.381
3685	176159.7004	242059.6134
3686	176141.7878	242038.7364
3687	176131.3946	242024.9502
3688	176122.627	242011.4811
3689	176105.1531	241984.0184
3690	176095.5269	241967.9743
3691	176094.0076	241964.8867
3692	176080.5973	241946.0973
3693	176070.5398	241920.5734
3694	176052.0572	241892.5553
3695	176042.4505	241880.468
3696	176028.8396	241859.9597
3697	176016.7549	241840.0419
3698	175997.6624	241820.6814
3699	175983.5635	241791.459
3700	175973.9832	241776.9454
3701	175969.726	241771.4942
3702	175954.2358	241752.6168
3703	175948.0981	241742.5465
3704	175934.808	241716.6469
3705	175925.7568	241700.2862
3706	175914.2061	241684.175
3707	175901.693	241658.7929
3708	175884.78	241628.6815
3709	175872.8718	241611.9645
3710	175857.2969	241593.0583
3711	175854.3802	241589.0725
3712	175843.8141	241576.2594
3713	175837.4075	241562.9932
3714	175818.7369	241537.9859
3715	175811.2094	241526.4307
3716	175800.2626	241509.7337
3717	175791.475	241497.3195
3718	175783.5623	241487.1633
3719	175773.737	241471.9643
3720	175760.1724	241452.4772
3721	175746.6363	241434.6356
3722	175744.8357	241430.7768
3723	175726.3876	241404.0982
3724	175715.2364	241388.4575
3725	175699.3807	241366.8811
3726	175689.2984	241352.1156
3727	175676.0005	241324.2967
3728	175669.1363	241315.1803
3729	175654.4875	241297.937
3730	175642.2148	241280.5907
3731	175633.9372	241266.1706
3732	175627.0482	241252.7156
3733	175610.8031	241231.472
3734	175602.46	241218.9713
3735	175588.5236	241202.4958
3736	175575.4074	241181.6445
3737	175562.9257	241159.651
3738	175551.5813	241142.2096
3739	175539.1702	241118.4073
3740	175528.1141	241102.8016
3741	175519.4502	241089.6296
3742	175507.7406	241072.6966
3743	175500.0651	241060.437
3744	175486.7728	241044.1647
3745	175475.3424	241024.3171
3746	175458.39	240998.8349
3747	175444.9507	240971.0532
3748	175434.5348	240957.5024
3749	175427.0474	240945.0917
3750	175409.708	240920.2938
3751	175400.1328	240905.2641
3752	175388.9878	240888.9574
3753	175374.1916	240867.1741
3754	175363.0054	240850.6945
3755	175356.5525	240837.7942
3756	175343.3047	240817.941
3757	175331.2198	240793.386
3758	175321.6106	240779.3471
3759	175314.7088	240770.41
3760	175301.4619	240752.3441
3761	175291.5118	240727.3292
3762	175284.2934	240715.6434
3763	175279.1611	240705.1693
3764	175260.7755	240684.9904
3765	175254.739	240675.6199
3766	175243.3282	240655.9727
3767	175232.3685	240643.6134
3768	175222.9141	240628.3318
3769	175199.9552	240590.0829
3770	175184.2264	240565.0208
3771	175167.7714	240541.85
3772	175152.2021	240516.9424
3773	175135.7999	240498.7704
3774	175123.0302	240475.2088
3775	175107.9911	240458.426
3776	175091.0191	240431.294
3777	175075.6629	240403.0265
3778	175073.8581	240399.6754
3779	175072.0825	240395.8951
3780	175059.8613	240375.5412
3781	175051.1768	240365.7086
3782	175041.5476	240347.1875
3783	175034.1041	240335.4243
3784	175022.046	240316.3974
3785	175011.3782	240298.6651
3786	175002.1795	240281.2629
3787	174990.9788	240264.2285
3788	174976.4867	240240.4008
3789	174965.6687	240218.4852
3790	174951.945	240193.5077
3791	174946.0197	240183.2968
3792	174924.9556	240151.932
3793	174901.9997	240114.1462
3794	174889.9206	240097.7702
3795	174876.5581	240077.3126
3796	174869.0657	240062.9601
3797	174860.2533	240045.2869
3798	174852.7274	240031.8921
3799	174837.2203	240014.99
3800	174819.6107	239992.9656
3801	174807.7986	239973.7798
3802	174800.8647	239960.5207
3803	174794.2666	239951.2766
3804	174774.7502	239923.1448
3805	174760.2826	239906.3112
3806	174747.9425	239889.1687
3807	174741.9253	239875.3802
3808	174729.3577	239859.0349
3809	174718.1362	239839.7037
3810	174707.0137	239820.4803
3811	174694.0602	239802.4628
3812	174674.5296	239777.643
3813	174664.627	239764.4481
3814	174652.7302	239748.9904
3815	174642.4083	239734.9204
3816	174629.4625	239718.0017
3817	174610.4964	239689.3769
3818	174594.2703	239657.7701
3819	174582.0186	239643.1481
3820	174571.7928	239621.3111
3821	174558.3219	239601.9555
3822	174553.3123	239593.39
3823	174541.9567	239574.5628
3824	174530.9257	239555.5187
3825	174519.1021	239539.6869
3826	174510.5838	239527.7224
3827	174503.2536	239515.6392
3828	174496.3395	239503.6571
3829	174485.8519	239489.9592
3830	174476.1759	239475.3992
3831	174467.65	239462.7542
3832	174461.138	239453.0525
3833	174454.9665	239444.7936
3834	174449.0921	239431.1953
3835	174436.2879	239409.6124
3836	174425.6777	239391.5525
3837	174417.7995	239382.2654
3838	174401.2984	239362.337
3839	174393.6152	239349.4776
3840	174388.5649	239342.417
3841	174376.7164	239325.9348
3842	174368.0214	239309.3571
3843	174355.288	239291.7706
3844	174342.6355	239274.1166
3845	174335.7915	239264.073
3846	174324.2714	239246.6941
3847	174313.2985	239227.8555
3848	174305.8542	239216.7229
3849	174295.9418	239192.2911
3850	174288.6906	239180.5008
3851	174274.2278	239156.3324
3852	174269.1613	239146.2675
3853	174262.0226	239136.132
3854	174249.2711	239118.3194
3855	174228.383	239091.6211
3856	174211.6019	239067.4246
3857	174204.9305	239055.1718
3858	174189.7553	239032.428
3859	174177.319	239016.6687
3860	174167.5481	239004.8558
3861	174160.7828	238993.9495
3862	174149.7057	238975.3839
3863	174133.8207	238949.3506
3864	174125.6859	238938.8089
3865	174112.6609	238919.6804
3866	174102.7933	238895.4638
3867	174092.5788	238873.2311
3868	174084.5188	238862.9645
3869	174066.0631	238845.5883
3870	174051.3217	238828.6363
3871	174040.7286	238814.8976
3872	174032.8881	238798.1199
3873	174020.019	238781.6311
3874	174010.1073	238767.8184
3875	174003.5187	238758.5636
3876	173990.0376	238739.2309
3877	173983.5045	238730.1995
3878	173971.4085	238709.9882
3879	173968.7063	238706.3402
3880	173959.2429	238692.6829
3881	173948.3381	238678.9845
3882	173938.9477	238664.1682
3883	173924.5788	238642.2706
3884	173919.0783	238632.637
3885	173908.2151	238614.0281
3886	173899.7737	238600.5758
3887	173891.5282	238582.8616
3888	173889.8844	238579.949
3889	173880.4708	238566.4187
3890	173869.8686	238551.5513
3891	173852.2489	238530.7811
3892	173839.6206	238514.6725
3893	173827.0508	238496.8343
3894	173820.9244	238489.4037
3895	173813.8998	238478.2395
3896	173808.8744	238469.6261
3897	173795.932	238453.1985
3898	173782.0087	238435.6969
3899	173772.9371	238422.3816
3900	173770.9985	238418.5114
3901	173769.8413	238415.6701
3902	173759.5264	238399.9838
3903	173748.6452	238385.0329
3904	173737.4848	238369.9808
3905	173719.9026	238345.0922
3906	173702.1405	238319.9901
3907	173682.9567	238295.7892
3908	173673.0776	238284.1124
3909	173661.5631	238269.15
3910	173655.3692	238259.5872
3911	173642.0102	238240.503
3912	173627.1065	238220.0587
3913	173622.0517	238211.5456
3914	173611.817	238196.0264
3915	173602.8091	238182.8301
3916	173585.7918	238159.6836
3917	173569.8736	238131.3298
3918	173559.3564	238116.3183
3919	173552.7974	238104.78
3920	173538.145	238081.0264
3921	173530.8067	238071.6959
3922	173521.5744	238058.6257
3923	173512.6668	238044.9003
3924	173504.1078	238033.5111
3925	173487.7667	238005.8718
3926	173471.1846	237975.902
3927	173457.7466	237959.273
3928	173447.9797	237943.9015
3929	173435.4458	237927.7547
3930	173425.3857	237912.4584
3931	173420.6706	237903.308
3932	173410.011	237888.67
3933	173406.0419	237883.6973
3934	173394.0016	237870.7594
3935	173386.569	237858.7878
3936	173367.693	237833.9075
3937	173354.4598	237815.0849
3938	173332.9149	237789.5279
3939	173321.8322	237775.3916
3940	173305.7625	237752.485
3941	173299.0454	237742.3393
3942	173292.5731	237733.165
3943	173283.7177	237716.1068
3944	173274.3044	237705.0018
3945	173264.0946	237689.372
3946	173249.6695	237668.0347
3947	173239.9484	237647.8175
3948	173233.8132	237639.5809
3949	173218.0104	237614.47
3950	173212.1894	237604.0698
3951	173205.024	237593.1555
3952	173193.1332	237577.2113
3953	173182.5816	237561.9134
3954	173178.171	237553.142
3955	173172.8187	237542.8052
3956	173159.626	237523.8063
3957	173142.5125	237505.7954
3958	173123.4432	237479.0589
3959	173106.5821	237455.1405
3960	173091.7205	237432.5486
3961	173077.1941	237415.0068
3962	173063.3328	237392.4759
3963	173054.1096	237376.2335
3964	173035.597	237348.0586
3965	173021.0607	237321.7424
3966	173016.0721	237314.0001
3967	173010.0372	237300.5557
3968	173002.8681	237286.2108
3969	172985.5174	237261.9599
3970	172973.0568	237245.6091
3971	172955.309	237217.7406
3972	172954.1659	237214.981
3973	172935.4095	237187.3127
3974	172929.769	237180.1198
3975	172919.1246	237161.8982
3976	172904.7079	237144.5493
3977	172898.9356	237132.2089
3978	172886.5763	237112.1741
3979	172877.6878	237099.3806
3980	172862.0309	237071.783
3981	172855.8159	237060.0788
3982	172850.2434	237052.9995
3983	172842.7487	237041.1472
3984	172832.1266	237023.04
3985	172826.3749	237008.4775
3986	172816.9478	236994.3585
3987	172808.3259	236981.1574
3988	172800.1659	236969.2173
3989	172788.0711	236953.943
3990	172771.5851	236924.7248
3991	172759.0008	236905.0051
3992	172745.9426	236887.9383
3993	172740.4722	236878.5779
3994	172729.287	236860.6547
3995	172720.0702	236846.6678
3996	172708.3244	236829.5342
